date,state,country,confirmed
2020-02-04,no,South Africa,0.0
2020-02-04,no,South Sudan,0.0
2020-02-04,no,Spain,1.0
2020-02-04,no,Sri Lanka,1.0
2020-02-04,no,Sudan,0.0
2020-02-04,no,Suriname,0.0
2020-02-04,no,Sweden,1.0
2020-02-04,no,Switzerland,0.0
2020-02-04,no,Syria,0.0
2020-02-04,no,Taiwan*,11.0
2020-02-04,no,Tajikistan,0.0
2020-02-04,no,Tanzania,0.0
2020-02-04,no,Thailand,25.0
2020-02-04,no,Timor-Leste,0.0
2020-02-04,no,Togo,0.0
2020-02-04,no,Trinidad and Tobago,0.0
2020-02-04,no,Tunisia,0.0
2020-02-04,no,Turkey,0.0
2020-02-04,no,US,11.0
2020-02-04,no,Uganda,0.0
2020-02-04,no,Ukraine,0.0
2020-02-04,no,United Arab Emirates,5.0
2020-02-04,no,United Kingdom,8.0
2020-02-04,no,Uruguay,0.0
2020-02-04,no,Uzbekistan,0.0
2020-02-04,no,Venezuela,0.0
2020-02-04,no,Vietnam,8.0
2020-02-04,no,West Bank and Gaza,0.0
2020-02-04,no,Western Sahara,0.0
2020-02-04,no,Yemen,0.0
2020-02-04,no,Zambia,0.0
2020-02-04,no,Zimbabwe,0.0
2020-02-05,Alberta,Canada,0.0
2020-02-05,Anguilla,United Kingdom,0.0
2020-02-05,Anhui,China,530.0
2020-02-05,Aruba,Netherlands,0.0
2020-02-05,Australian Capital Territory,Australia,0.0
2020-02-05,Beijing,China,253.0
2020-02-05,Bermuda,United Kingdom,0.0
2020-02-05,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0
2020-02-05,British Columbia,Canada,2.0
2020-02-05,British Virgin Islands,United Kingdom,0.0
2020-02-05,Cayman Islands,United Kingdom,0.0
2020-02-05,Channel Islands,United Kingdom,0.0
2020-02-05,Chongqing,China,389.0
2020-02-05,Curacao,Netherlands,0.0
2020-02-05,Diamond Princess,Canada,0.0
2020-02-05,Falkland Islands (Malvinas),United Kingdom,0.0
2020-02-05,Faroe Islands,Denmark,0.0
2020-02-05,French Guiana,France,0.0
2020-02-05,French Polynesia,France,0.0
2020-02-05,Fujian,China,205.0
2020-02-05,Gansu,China,62.0
2020-02-05,Gibraltar,United Kingdom,0.0
2020-02-05,Grand Princess,Canada,0.0
2020-02-05,Greenland,Denmark,0.0
2020-02-05,Guadeloupe,France,0.0
2020-02-05,Guangdong,China,895.0
2020-02-05,Guangxi,China,150.0
2020-02-05,Guizhou,China,64.0
2020-02-05,Hainan,China,99.0
2020-02-05,Hebei,China,135.0
2020-02-05,Heilongjiang,China,190.0
2020-02-05,Henan,China,764.0
2020-02-05,Hong Kong,China,21.0
2020-02-05,Hubei,China,19665.0
2020-02-05,Hunan,China,661.0
2020-02-05,Inner Mongolia,China,42.0
2020-02-05,Isle of Man,United Kingdom,0.0
2020-02-05,Jiangsu,China,341.0
2020-02-05,Jiangxi,China,548.0
2020-02-05,Jilin,China,54.0
2020-02-05,Liaoning,China,89.0
2020-02-05,Macau,China,10.0
2020-02-05,Manitoba,Canada,0.0
2020-02-05,Martinique,France,0.0
2020-02-05,Mayotte,France,0.0
2020-02-05,Montserrat,United Kingdom,0.0
2020-02-05,New Brunswick,Canada,0.0
2020-02-05,New Caledonia,France,0.0
2020-02-05,New South Wales,Australia,4.0
2020-02-05,Newfoundland and Labrador,Canada,0.0
2020-02-05,Ningxia,China,34.0
2020-02-05,Northern Territory,Australia,0.0
2020-02-05,Northwest Territories,Canada,0.0
2020-02-05,Nova Scotia,Canada,0.0
2020-02-05,Ontario,Canada,3.0
2020-02-05,Prince Edward Island,Canada,0.0
2020-02-05,Qinghai,China,17.0
2020-02-05,Quebec,Canada,0.0
2020-02-05,Queensland,Australia,3.0
2020-02-05,Reunion,France,0.0
2020-02-05,Saint Barthelemy,France,0.0
2020-02-05,Saint Pierre and Miquelon,France,0.0
2020-02-05,Saskatchewan,Canada,0.0
2020-02-05,Shaanxi,China,165.0
2020-02-05,Shandong,China,307.0
2020-02-05,Shanghai,China,243.0
2020-02-05,Shanxi,China,81.0
2020-02-05,Sichuan,China,301.0
2020-02-05,Sint Maarten,Netherlands,0.0
2020-02-05,South Australia,Australia,2.0
2020-02-05,St Martin,France,0.0
2020-02-05,Tasmania,Australia,0.0
2020-02-05,Tianjin,China,69.0
2020-02-05,Tibet,China,1.0
2020-02-05,Turks and Caicos Islands,United Kingdom,0.0
2020-02-05,Victoria,Australia,4.0
2020-02-05,Western Australia,Australia,0.0
2020-02-05,Xinjiang,China,32.0
2020-02-05,Yukon,Canada,0.0
2020-02-05,Yunnan,China,128.0
2020-02-05,Zhejiang,China,895.0
2020-02-05,no,Afghanistan,0.0
2020-02-05,no,Albania,0.0
2020-02-05,no,Algeria,0.0
2020-02-05,no,Andorra,0.0
2020-02-05,no,Angola,0.0
2020-02-05,no,Antigua and Barbuda,0.0
2020-02-05,no,Argentina,0.0
2020-02-05,no,Armenia,0.0
2020-02-05,no,Austria,0.0
2020-02-05,no,Azerbaijan,0.0
2020-02-05,no,Bahamas,0.0
2020-02-05,no,Bahrain,0.0
2020-02-05,no,Bangladesh,0.0
2020-02-05,no,Barbados,0.0
2020-02-05,no,Belarus,0.0
2020-02-05,no,Belgium,1.0
2020-02-05,no,Belize,0.0
2020-02-05,no,Benin,0.0
2020-02-05,no,Bhutan,0.0
2020-02-05,no,Bolivia,0.0
2020-02-05,no,Bosnia and Herzegovina,0.0
2020-02-05,no,Botswana,0.0
2020-02-05,no,Brazil,0.0
2020-02-05,no,Brunei,0.0
2020-02-05,no,Bulgaria,0.0
2020-02-05,no,Burkina Faso,0.0
2020-02-05,no,Burma,0.0
2020-02-05,no,Burundi,0.0
2020-02-05,no,Cabo Verde,0.0
2020-02-05,no,Cambodia,1.0
2020-02-05,no,Cameroon,0.0
2020-02-05,no,Central African Republic,0.0
2020-02-05,no,Chad,0.0
2020-02-05,no,Chile,0.0
2020-02-05,no,Colombia,0.0
2020-02-05,no,Comoros,0.0
2020-02-05,no,Congo (Brazzaville),0.0
2020-02-05,no,Congo (Kinshasa),0.0
2020-02-05,no,Costa Rica,0.0
2020-02-05,no,Cote d'Ivoire,0.0
2020-02-05,no,Croatia,0.0
2020-02-05,no,Cuba,0.0
2020-02-05,no,Cyprus,0.0
2020-02-05,no,Czechia,0.0
2020-02-05,no,Denmark,0.0
2020-02-05,no,Diamond Princess,0.0
2020-02-05,no,Djibouti,0.0
2020-02-05,no,Dominica,0.0
2020-02-05,no,Dominican Republic,0.0
2020-02-05,no,Ecuador,0.0
2020-02-05,no,Egypt,0.0
2020-02-05,no,El Salvador,0.0
2020-02-05,no,Equatorial Guinea,0.0
2020-02-05,no,Eritrea,0.0
2020-02-05,no,Estonia,0.0
2020-02-05,no,Eswatini,0.0
2020-02-05,no,Ethiopia,0.0
2020-02-05,no,Fiji,0.0
2020-02-05,no,Finland,1.0
2020-02-05,no,France,6.0
2020-02-05,no,Gabon,0.0
2020-02-05,no,Gambia,0.0
2020-02-05,no,Georgia,0.0
2020-02-05,no,Germany,12.0
2020-02-05,no,Ghana,0.0
2020-02-05,no,Greece,0.0
2020-02-05,no,Grenada,0.0
2020-02-05,no,Guatemala,0.0
2020-02-05,no,Guinea,0.0
2020-02-05,no,Guinea-Bissau,0.0
2020-02-05,no,Guyana,0.0
2020-02-05,no,Haiti,0.0
2020-02-05,no,Holy See,0.0
2020-02-05,no,Honduras,0.0
2020-02-05,no,Hungary,0.0
2020-02-05,no,Iceland,0.0
2020-02-05,no,India,3.0
2020-02-05,no,Indonesia,0.0
2020-02-05,no,Iran,0.0
2020-02-05,no,Iraq,0.0
2020-02-05,no,Ireland,0.0
2020-02-05,no,Israel,0.0
2020-02-05,no,Italy,2.0
2020-02-05,no,Jamaica,0.0
2020-02-05,no,Japan,23.0
2020-02-05,no,Jordan,0.0
2020-02-05,no,Kazakhstan,0.0
2020-02-05,no,Kenya,0.0
2020-02-05,no,"Korea, South",19.0
2020-02-05,no,Kosovo,0.0
2020-02-05,no,Kuwait,0.0
2020-02-05,no,Kyrgyzstan,0.0
2020-02-05,no,Laos,0.0
2020-02-05,no,Latvia,0.0
2020-02-05,no,Lebanon,0.0
2020-02-05,no,Lesotho,0.0
2020-02-05,no,Liberia,0.0
2020-02-05,no,Libya,0.0
2020-02-05,no,Liechtenstein,0.0
2020-02-05,no,Lithuania,0.0
2020-02-05,no,Luxembourg,0.0
2020-02-05,no,MS Zaandam,0.0
2020-02-05,no,Madagascar,0.0
2020-02-05,no,Malawi,0.0
2020-02-05,no,Malaysia,12.0
2020-02-05,no,Maldives,0.0
2020-02-05,no,Mali,0.0
2020-02-05,no,Malta,0.0
2020-02-05,no,Mauritania,0.0
2020-02-05,no,Mauritius,0.0
2020-02-05,no,Mexico,0.0
2020-02-05,no,Moldova,0.0
2020-02-05,no,Monaco,0.0
2020-02-05,no,Mongolia,0.0
2020-02-05,no,Montenegro,0.0
2020-02-05,no,Morocco,0.0
2020-02-05,no,Mozambique,0.0
2020-02-05,no,Namibia,0.0
2020-02-05,no,Nepal,1.0
2020-02-05,no,Netherlands,0.0
2020-02-05,no,New Zealand,0.0
2020-02-05,no,Nicaragua,0.0
2020-02-05,no,Niger,0.0
2020-02-05,no,Nigeria,0.0
2020-02-05,no,North Macedonia,0.0
2020-02-05,no,Norway,0.0
2020-02-05,no,Oman,0.0
2020-02-05,no,Pakistan,0.0
2020-02-05,no,Panama,0.0
2020-02-05,no,Papua New Guinea,0.0
2020-02-05,no,Paraguay,0.0
2020-02-05,no,Peru,0.0
2020-02-05,no,Philippines,2.0
2020-02-05,no,Poland,0.0
2020-02-05,no,Portugal,0.0
2020-02-05,no,Qatar,0.0
2020-02-05,no,Romania,0.0
2020-02-05,no,Russia,2.0
2020-02-05,no,Rwanda,0.0
2020-02-05,no,Saint Kitts and Nevis,0.0
2020-02-05,no,Saint Lucia,0.0
2020-02-05,no,Saint Vincent and the Grenadines,0.0
2020-02-05,no,San Marino,0.0
2020-02-05,no,Sao Tome and Principe,0.0
2020-02-05,no,Saudi Arabia,0.0
2020-02-05,no,Senegal,0.0
2020-02-05,no,Serbia,0.0
2020-02-05,no,Seychelles,0.0
2020-02-05,no,Sierra Leone,0.0
2020-02-05,no,Singapore,28.0
2020-02-05,no,Slovakia,0.0
2020-02-05,no,Slovenia,0.0
2020-02-05,no,Somalia,0.0
2020-02-05,no,South Africa,0.0
2020-02-05,no,South Sudan,0.0
2020-02-05,no,Spain,1.0
2020-02-05,no,Sri Lanka,1.0
2020-02-05,no,Sudan,0.0
2020-02-05,no,Suriname,0.0
2020-02-05,no,Sweden,1.0
2020-02-05,no,Switzerland,0.0
2020-02-05,no,Syria,0.0
2020-02-05,no,Taiwan*,11.0
2020-02-05,no,Tajikistan,0.0
2020-02-05,no,Tanzania,0.0
2020-02-05,no,Thailand,25.0
2020-02-05,no,Timor-Leste,0.0
2020-02-05,no,Togo,0.0
2020-02-05,no,Trinidad and Tobago,0.0
2020-02-05,no,Tunisia,0.0
2020-02-05,no,Turkey,0.0
2020-02-05,no,US,11.0
2020-02-05,no,Uganda,0.0
2020-02-05,no,Ukraine,0.0
2020-02-05,no,United Arab Emirates,5.0
2020-02-05,no,United Kingdom,9.0
2020-02-05,no,Uruguay,0.0
2020-02-05,no,Uzbekistan,0.0
2020-02-05,no,Venezuela,0.0
2020-02-05,no,Vietnam,8.0
2020-02-05,no,West Bank and Gaza,0.0
2020-02-05,no,Western Sahara,0.0
2020-02-05,no,Yemen,0.0
2020-02-05,no,Zambia,0.0
2020-02-05,no,Zimbabwe,0.0
2020-02-06,Alberta,Canada,0.0
2020-02-06,Anguilla,United Kingdom,0.0
2020-02-06,Anhui,China,591.0
2020-02-06,Aruba,Netherlands,0.0
2020-02-06,Australian Capital Territory,Australia,0.0
2020-02-06,Beijing,China,274.0
2020-02-06,Bermuda,United Kingdom,0.0
2020-02-06,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0
2020-02-06,British Columbia,Canada,2.0
2020-02-06,British Virgin Islands,United Kingdom,0.0
2020-02-06,Cayman Islands,United Kingdom,0.0
2020-02-06,Channel Islands,United Kingdom,0.0
2020-02-06,Chongqing,China,411.0
2020-02-06,Curacao,Netherlands,0.0
2020-02-06,Diamond Princess,Canada,0.0
2020-02-06,Falkland Islands (Malvinas),United Kingdom,0.0
2020-02-06,Faroe Islands,Denmark,0.0
2020-02-06,French Guiana,France,0.0
2020-02-06,French Polynesia,France,0.0
2020-02-06,Fujian,China,215.0
2020-02-06,Gansu,China,62.0
2020-02-06,Gibraltar,United Kingdom,0.0
2020-02-06,Grand Princess,Canada,0.0
2020-02-06,Greenland,Denmark,0.0
2020-02-06,Guadeloupe,France,0.0
2020-02-06,Guangdong,China,970.0
2020-02-06,Guangxi,China,168.0
2020-02-06,Guizhou,China,71.0
2020-02-06,Hainan,China,106.0
2020-02-06,Hebei,China,157.0
2020-02-06,Heilongjiang,China,227.0
2020-02-06,Henan,China,851.0
2020-02-06,Hong Kong,China,24.0
2020-02-06,Hubei,China,22112.0
2020-02-06,Hunan,China,711.0
2020-02-06,Inner Mongolia,China,46.0
2020-02-06,Isle of Man,United Kingdom,0.0
2020-02-06,Jiangsu,China,373.0
2020-02-06,Jiangxi,China,600.0
2020-02-06,Jilin,China,59.0
2020-02-06,Liaoning,China,94.0
2020-02-06,Macau,China,10.0
2020-02-06,Manitoba,Canada,0.0
2020-02-06,Martinique,France,0.0
2020-02-06,Mayotte,France,0.0
2020-02-06,Montserrat,United Kingdom,0.0
2020-02-06,New Brunswick,Canada,0.0
2020-02-06,New Caledonia,France,0.0
2020-02-06,New South Wales,Australia,4.0
2020-02-06,Newfoundland and Labrador,Canada,0.0
2020-02-06,Ningxia,China,40.0
2020-02-06,Northern Territory,Australia,0.0
2020-02-06,Northwest Territories,Canada,0.0
2020-02-06,Nova Scotia,Canada,0.0
2020-02-06,Ontario,Canada,3.0
2020-02-06,Prince Edward Island,Canada,0.0
2020-02-06,Qinghai,China,18.0
2020-02-06,Quebec,Canada,0.0
2020-02-06,Queensland,Australia,4.0
2020-02-06,Reunion,France,0.0
2020-02-06,Saint Barthelemy,France,0.0
2020-02-06,Saint Pierre and Miquelon,France,0.0
2020-02-06,Saskatchewan,Canada,0.0
2020-02-06,Shaanxi,China,173.0
2020-02-06,Shandong,China,347.0
2020-02-06,Shanghai,China,257.0
2020-02-06,Shanxi,China,96.0
2020-02-06,Sichuan,China,321.0
2020-02-06,Sint Maarten,Netherlands,0.0
2020-02-06,South Australia,Australia,2.0
2020-02-06,St Martin,France,0.0
2020-02-06,Tasmania,Australia,0.0
2020-02-06,Tianjin,China,79.0
2020-02-06,Tibet,China,1.0
2020-02-06,Turks and Caicos Islands,United Kingdom,0.0
2020-02-06,Victoria,Australia,4.0
2020-02-06,Western Australia,Australia,0.0
2020-02-06,Xinjiang,China,36.0
2020-02-06,Yukon,Canada,0.0
2020-02-06,Yunnan,China,133.0
2020-02-06,Zhejiang,China,954.0
2020-02-06,no,Afghanistan,0.0
2020-02-06,no,Albania,0.0
2020-02-06,no,Algeria,0.0
2020-02-06,no,Andorra,0.0
2020-02-06,no,Angola,0.0
2020-02-06,no,Antigua and Barbuda,0.0
2020-02-06,no,Argentina,0.0
2020-02-06,no,Armenia,0.0
2020-02-06,no,Austria,0.0
2020-02-06,no,Azerbaijan,0.0
2020-02-06,no,Bahamas,0.0
2020-02-06,no,Bahrain,0.0
2020-02-06,no,Bangladesh,0.0
2020-02-06,no,Barbados,0.0
2020-02-06,no,Belarus,0.0
2020-02-06,no,Belgium,1.0
2020-02-06,no,Belize,0.0
2020-02-06,no,Benin,0.0
2020-02-06,no,Bhutan,0.0
2020-02-06,no,Bolivia,0.0
2020-02-06,no,Bosnia and Herzegovina,0.0
2020-02-06,no,Botswana,0.0
2020-02-06,no,Brazil,0.0
2020-02-06,no,Brunei,0.0
2020-02-06,no,Bulgaria,0.0
2020-02-06,no,Burkina Faso,0.0
2020-02-06,no,Burma,0.0
2020-02-06,no,Burundi,0.0
2020-02-06,no,Cabo Verde,0.0
2020-02-06,no,Cambodia,1.0
2020-02-06,no,Cameroon,0.0
2020-02-06,no,Central African Republic,0.0
2020-02-06,no,Chad,0.0
2020-02-06,no,Chile,0.0
2020-02-06,no,Colombia,0.0
2020-02-06,no,Comoros,0.0
2020-02-06,no,Congo (Brazzaville),0.0
2020-02-06,no,Congo (Kinshasa),0.0
2020-02-06,no,Costa Rica,0.0
2020-02-06,no,Cote d'Ivoire,0.0
2020-02-06,no,Croatia,0.0
2020-02-06,no,Cuba,0.0
2020-02-06,no,Cyprus,0.0
2020-02-06,no,Czechia,0.0
2020-02-06,no,Denmark,0.0
2020-02-06,no,Diamond Princess,0.0
2020-02-06,no,Djibouti,0.0
2020-02-06,no,Dominica,0.0
2020-02-06,no,Dominican Republic,0.0
2020-02-06,no,Ecuador,0.0
2020-02-06,no,Egypt,0.0
2020-02-06,no,El Salvador,0.0
2020-02-06,no,Equatorial Guinea,0.0
2020-02-06,no,Eritrea,0.0
2020-02-06,no,Estonia,0.0
2020-02-06,no,Eswatini,0.0
2020-02-06,no,Ethiopia,0.0
2020-02-06,no,Fiji,0.0
2020-02-06,no,Finland,1.0
2020-02-06,no,France,6.0
2020-02-06,no,Gabon,0.0
2020-02-06,no,Gambia,0.0
2020-02-06,no,Georgia,0.0
2020-02-06,no,Germany,12.0
2020-02-06,no,Ghana,0.0
2020-02-06,no,Greece,0.0
2020-02-06,no,Grenada,0.0
2020-02-06,no,Guatemala,0.0
2020-02-06,no,Guinea,0.0
2020-02-06,no,Guinea-Bissau,0.0
2020-02-06,no,Guyana,0.0
2020-02-06,no,Haiti,0.0
2020-02-06,no,Holy See,0.0
2020-02-06,no,Honduras,0.0
2020-02-06,no,Hungary,0.0
2020-02-06,no,Iceland,0.0
2020-02-06,no,India,3.0
2020-02-06,no,Indonesia,0.0
2020-02-06,no,Iran,0.0
2020-02-06,no,Iraq,0.0
2020-02-06,no,Ireland,0.0
2020-02-06,no,Israel,0.0
2020-02-06,no,Italy,2.0
2020-02-06,no,Jamaica,0.0
2020-02-06,no,Japan,23.0
2020-02-06,no,Jordan,0.0
2020-02-06,no,Kazakhstan,0.0
2020-02-06,no,Kenya,0.0
2020-02-06,no,"Korea, South",23.0
2020-02-06,no,Kosovo,0.0
2020-02-06,no,Kuwait,0.0
2020-02-06,no,Kyrgyzstan,0.0
2020-02-06,no,Laos,0.0
2020-02-06,no,Latvia,0.0
2020-02-06,no,Lebanon,0.0
2020-02-06,no,Lesotho,0.0
2020-02-06,no,Liberia,0.0
2020-02-06,no,Libya,0.0
2020-02-06,no,Liechtenstein,0.0
2020-02-06,no,Lithuania,0.0
2020-02-06,no,Luxembourg,0.0
2020-02-06,no,MS Zaandam,0.0
2020-02-06,no,Madagascar,0.0
2020-02-06,no,Malawi,0.0
2020-02-06,no,Malaysia,12.0
2020-02-06,no,Maldives,0.0
2020-02-06,no,Mali,0.0
2020-02-06,no,Malta,0.0
2020-02-06,no,Mauritania,0.0
2020-02-06,no,Mauritius,0.0
2020-02-06,no,Mexico,0.0
2020-02-06,no,Moldova,0.0
2020-02-06,no,Monaco,0.0
2020-02-06,no,Mongolia,0.0
2020-02-06,no,Montenegro,0.0
2020-02-06,no,Morocco,0.0
2020-02-06,no,Mozambique,0.0
2020-02-06,no,Namibia,0.0
2020-02-06,no,Nepal,1.0
2020-02-06,no,Netherlands,0.0
2020-02-06,no,New Zealand,0.0
2020-02-06,no,Nicaragua,0.0
2020-02-06,no,Niger,0.0
2020-02-06,no,Nigeria,0.0
2020-02-06,no,North Macedonia,0.0
2020-02-06,no,Norway,0.0
2020-02-06,no,Oman,0.0
2020-02-06,no,Pakistan,0.0
2020-02-06,no,Panama,0.0
2020-02-06,no,Papua New Guinea,0.0
2020-02-06,no,Paraguay,0.0
2020-02-06,no,Peru,0.0
2020-02-06,no,Philippines,2.0
2020-02-06,no,Poland,0.0
2020-02-06,no,Portugal,0.0
2020-02-06,no,Qatar,0.0
2020-02-06,no,Romania,0.0
2020-02-06,no,Russia,2.0
2020-02-06,no,Rwanda,0.0
2020-02-06,no,Saint Kitts and Nevis,0.0
2020-02-06,no,Saint Lucia,0.0
2020-02-06,no,Saint Vincent and the Grenadines,0.0
2020-02-06,no,San Marino,0.0
2020-02-06,no,Sao Tome and Principe,0.0
2020-02-06,no,Saudi Arabia,0.0
2020-02-06,no,Senegal,0.0
2020-02-06,no,Serbia,0.0
2020-02-06,no,Seychelles,0.0
2020-02-06,no,Sierra Leone,0.0
2020-02-06,no,Singapore,28.0
2020-02-06,no,Slovakia,0.0
2020-02-06,no,Slovenia,0.0
2020-02-06,no,Somalia,0.0
2020-02-06,no,South Africa,0.0
2020-02-06,no,South Sudan,0.0
2020-02-06,no,Spain,1.0
2020-02-06,no,Sri Lanka,1.0
2020-02-06,no,Sudan,0.0
2020-02-06,no,Suriname,0.0
2020-02-06,no,Sweden,1.0
2020-02-06,no,Switzerland,0.0
2020-02-06,no,Syria,0.0
2020-02-06,no,Taiwan*,16.0
2020-02-06,no,Tajikistan,0.0
2020-02-06,no,Tanzania,0.0
2020-02-06,no,Thailand,25.0
2020-02-06,no,Timor-Leste,0.0
2020-02-06,no,Togo,0.0
2020-02-06,no,Trinidad and Tobago,0.0
2020-02-06,no,Tunisia,0.0
2020-02-06,no,Turkey,0.0
2020-02-06,no,US,11.0
2020-02-06,no,Uganda,0.0
2020-02-06,no,Ukraine,0.0
2020-02-06,no,United Arab Emirates,5.0
2020-02-06,no,United Kingdom,9.0
2020-02-06,no,Uruguay,0.0
2020-02-06,no,Uzbekistan,0.0
2020-02-06,no,Venezuela,0.0
2020-02-06,no,Vietnam,10.0
2020-02-06,no,West Bank and Gaza,0.0
2020-02-06,no,Western Sahara,0.0
2020-02-06,no,Yemen,0.0
2020-02-06,no,Zambia,0.0
2020-02-06,no,Zimbabwe,0.0
2020-02-07,Alberta,Canada,0.0
2020-02-07,Anguilla,United Kingdom,0.0
2020-02-07,Anhui,China,665.0
2020-02-07,Aruba,Netherlands,0.0
2020-02-07,Australian Capital Territory,Australia,0.0
2020-02-07,Beijing,China,297.0
2020-02-07,Bermuda,United Kingdom,0.0
2020-02-07,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0
2020-02-07,British Columbia,Canada,4.0
2020-02-07,British Virgin Islands,United Kingdom,0.0
2020-02-07,Cayman Islands,United Kingdom,0.0
2020-02-07,Channel Islands,United Kingdom,0.0
2020-02-07,Chongqing,China,426.0
2020-02-07,Curacao,Netherlands,0.0
2020-02-07,Diamond Princess,Canada,0.0
2020-02-07,Falkland Islands (Malvinas),United Kingdom,0.0
2020-02-07,Faroe Islands,Denmark,0.0
2020-02-07,French Guiana,France,0.0
2020-02-07,French Polynesia,France,0.0
2020-02-07,Fujian,China,224.0
2020-02-07,Gansu,China,67.0
2020-02-07,Gibraltar,United Kingdom,0.0
2020-02-07,Grand Princess,Canada,0.0
2020-02-07,Greenland,Denmark,0.0
2020-02-07,Guadeloupe,France,0.0
2020-02-07,Guangdong,China,1034.0
2020-02-07,Guangxi,China,172.0
2020-02-07,Guizhou,China,81.0
2020-02-07,Hainan,China,117.0
2020-02-07,Hebei,China,172.0
2020-02-07,Heilongjiang,China,277.0
2020-02-07,Henan,China,914.0
2020-02-07,Hong Kong,China,25.0
2020-02-07,Hubei,China,24953.0
2020-02-07,Hunan,China,772.0
2020-02-07,Inner Mongolia,China,50.0
2020-02-07,Isle of Man,United Kingdom,0.0
2020-02-07,Jiangsu,China,408.0
2020-02-07,Jiangxi,China,661.0
2020-02-07,Jilin,China,65.0
2020-02-07,Liaoning,China,99.0
2020-02-07,Macau,China,10.0
2020-02-07,Manitoba,Canada,0.0
2020-02-07,Martinique,France,0.0
2020-02-07,Mayotte,France,0.0
2020-02-07,Montserrat,United Kingdom,0.0
2020-02-07,New Brunswick,Canada,0.0
2020-02-07,New Caledonia,France,0.0
2020-02-07,New South Wales,Australia,4.0
2020-02-07,Newfoundland and Labrador,Canada,0.0
2020-02-07,Ningxia,China,43.0
2020-02-07,Northern Territory,Australia,0.0
2020-02-07,Northwest Territories,Canada,0.0
2020-02-07,Nova Scotia,Canada,0.0
2020-02-07,Ontario,Canada,3.0
2020-02-07,Prince Edward Island,Canada,0.0
2020-02-07,Qinghai,China,18.0
2020-02-07,Quebec,Canada,0.0
2020-02-07,Queensland,Australia,5.0
2020-02-07,Reunion,France,0.0
2020-02-07,Saint Barthelemy,France,0.0
2020-02-07,Saint Pierre and Miquelon,France,0.0
2020-02-07,Saskatchewan,Canada,0.0
2020-02-07,Shaanxi,China,184.0
2020-02-07,Shandong,China,386.0
2020-02-07,Shanghai,China,277.0
2020-02-07,Shanxi,China,104.0
2020-02-07,Sichuan,China,344.0
2020-02-07,Sint Maarten,Netherlands,0.0
2020-02-07,South Australia,Australia,2.0
2020-02-07,St Martin,France,0.0
2020-02-07,Tasmania,Australia,0.0
2020-02-07,Tianjin,China,81.0
2020-02-07,Tibet,China,1.0
2020-02-07,Turks and Caicos Islands,United Kingdom,0.0
2020-02-07,Victoria,Australia,4.0
2020-02-07,Western Australia,Australia,0.0
2020-02-07,Xinjiang,China,39.0
2020-02-07,Yukon,Canada,0.0
2020-02-07,Yunnan,China,138.0
2020-02-07,Zhejiang,China,1006.0
2020-02-07,no,Afghanistan,0.0
2020-02-07,no,Albania,0.0
2020-02-07,no,Algeria,0.0
2020-02-07,no,Andorra,0.0
2020-02-07,no,Angola,0.0
2020-02-07,no,Antigua and Barbuda,0.0
2020-02-07,no,Argentina,0.0
2020-02-07,no,Armenia,0.0
2020-02-07,no,Austria,0.0
2020-02-07,no,Azerbaijan,0.0
2020-02-07,no,Bahamas,0.0
2020-02-07,no,Bahrain,0.0
2020-02-07,no,Bangladesh,0.0
2020-02-07,no,Barbados,0.0
2020-02-07,no,Belarus,0.0
2020-02-07,no,Belgium,1.0
2020-02-07,no,Belize,0.0
2020-02-07,no,Benin,0.0
2020-02-07,no,Bhutan,0.0
2020-02-07,no,Bolivia,0.0
2020-02-07,no,Bosnia and Herzegovina,0.0
2020-02-07,no,Botswana,0.0
2020-02-07,no,Brazil,0.0
2020-02-07,no,Brunei,0.0
2020-02-07,no,Bulgaria,0.0
2020-02-07,no,Burkina Faso,0.0
2020-02-07,no,Burma,0.0
2020-02-07,no,Burundi,0.0
2020-02-07,no,Cabo Verde,0.0
2020-02-07,no,Cambodia,1.0
2020-02-07,no,Cameroon,0.0
2020-02-07,no,Central African Republic,0.0
2020-02-07,no,Chad,0.0
2020-02-07,no,Chile,0.0
2020-02-07,no,Colombia,0.0
2020-02-07,no,Comoros,0.0
2020-02-07,no,Congo (Brazzaville),0.0
2020-02-07,no,Congo (Kinshasa),0.0
2020-02-07,no,Costa Rica,0.0
2020-02-07,no,Cote d'Ivoire,0.0
2020-02-07,no,Croatia,0.0
2020-02-07,no,Cuba,0.0
2020-02-07,no,Cyprus,0.0
2020-02-07,no,Czechia,0.0
2020-02-07,no,Denmark,0.0
2020-02-07,no,Diamond Princess,61.0
2020-02-07,no,Djibouti,0.0
2020-02-07,no,Dominica,0.0
2020-02-07,no,Dominican Republic,0.0
2020-02-07,no,Ecuador,0.0
2020-02-07,no,Egypt,0.0
2020-02-07,no,El Salvador,0.0
2020-02-07,no,Equatorial Guinea,0.0
2020-02-07,no,Eritrea,0.0
2020-02-07,no,Estonia,0.0
2020-02-07,no,Eswatini,0.0
2020-02-07,no,Ethiopia,0.0
2020-02-07,no,Fiji,0.0
2020-02-07,no,Finland,1.0
2020-02-07,no,France,6.0
2020-02-07,no,Gabon,0.0
2020-02-07,no,Gambia,0.0
2020-02-07,no,Georgia,0.0
2020-02-07,no,Germany,13.0
